BMI_CLASS,UNIT_NUM,STUB_NAME_NUM,STUB_LABEL_NUM,YEAR_NUM,AGE_NUM,ESTIMATE,SE,FLAG
6,2,4,3.252,3,1.0,7.0,1.2,0
6,2,4,3.252,4,1.0,7.0,1.1,0
6,2,4,3.252,5,1.0,6.3,0.9,0
6,2,4,3.252,6,1.0,6.6,0.6,0
6,2,4,3.252,7,1.0,7.4,0.8,0
6,2,4,3.252,8,1.0,9.3,0.9,0
6,2,4,3.252,9,1.0,11.6,0.9,0
6,2,4,3.252,10,1.0,13.9,1.3,1
6,2,5,5.1,1,1.0,4.3,0.7,0
6,2,5,5.1,2,1.0,7.1,0.7,0
6,2,5,5.1,3,1.0,7.2,0.7,0
6,2,5,5.1,4,1.0,7.1,0.8,0
6,2,5,5.1,5,1.0,7.1,0.6,0
6,2,5,5.1,6,1.0,7.5,0.5,0
6,2,5,5.1,7,1.0,7.2,0.3,0
6,2,5,5.1,8,1.0,8.5,0.5,0
6,2,5,5.1,9,1.0,10.4,0.7,0
6,2,5,5.1,10,1.0,10.6,1.1,1
6,2,5,5.2,1,1.0,3.0,0.4,0
6,2,5,5.2,2,1.0,6.4,0.8,0
6,2,5,5.2,3,1.0,6.6,0.8,0
6,2,5,5.2,4,1.0,5.9,0.5,0
6,2,5,5.2,5,1.0,6.6,0.6,0
6,2,5,5.2,6,1.0,7.9,0.6,0
6,2,5,5.2,7,1.0,9.6,0.8,0
6,2,5,5.2,8,1.0,9.6,1.0,0
6,2,5,5.2,9,1.0,9.8,1.0,0
6,2,5,5.2,10,1.0,9.9,0.9,1
6,2,5,5.3,1,1.0,2.9,0.4,0
6,2,5,5.3,2,1.0,4.7,0.6,0
6,2,5,5.3,3,1.0,3.6,0.5,0
6,2,5,5.3,4,1.0,5.2,0.6,0
6,2,5,5.3,5,1.0,6.7,0.6,0
6,2,5,5.3,6,1.0,6.3,0.6,0
6,2,5,5.3,7,1.0,5.9,0.6,0
6,2,5,5.3,8,1.0,6.7,0.6,0
6,2,5,5.3,9,1.0,7.5,0.6,0
6,2,5,5.3,10,1.0,9.2,0.7,1
6,2,5,5.4,1,1.0,2.0,0.4,0
6,2,5,5.4,2,1.0,3.5,0.5,0
6,2,5,5.4,3,1.0,4.3,0.6,0
6,2,5,5.4,4,1.0,4.7,0.6,0
6,2,5,5.4,5,1.0,4.7,0.5,0
6,2,5,5.4,6,1.0,4.6,0.4,0
6,2,5,5.4,7,1.0,4.6,0.7,0
6,2,5,5.4,8,1.0,5.5,0.9,0
6,2,5,5.4,9,1.0,6.2,0.8,0
6,2,5,5.4,10,1.0,6.2,0.7,1
6,2,6,6.11,1,1.1,1.3,0.4,3
6,2,6,6.11,2,1.1,3.9,0.7,0
6,2,6,6.11,3,1.1,3.5,0.5,0
6,2,6,6.11,4,1.1,3.6,0.5,0
6,2,6,6.11,5,1.1,4.1,0.6,0
6,2,6,6.11,6,1.1,3.4,0.5,0
6,2,6,6.11,7,1.1,3.0,0.5,0
6,2,6,6.11,8,1.1,4.7,0.8,0
6,2,6,6.11,9,1.1,6.2,0.9,0
6,2,6,6.11,10,1.1,6.6,0.9,1
6,2,6,6.12,1,1.2,0.0,0.0,3
6,2,6,6.12,2,1.2,3.2,0.8,3
6,2,6,6.12,3,1.2,3.4,0.8,3
6,2,6,6.12,4,1.2,4.2,0.8,0
6,2,6,6.12,5,1.2,4.9,0.7,0
6,2,6,6.12,6,1.2,5.2,0.9,0
6,2,6,6.12,7,1.2,5.6,0.8,0
6,2,6,6.12,8,1.2,5.6,0.9,0
6,2,6,6.12,9,1.2,6.3,1.0,0
6,2,6,6.12,10,1.2,7.3,1.3,1
6,2,6,6.13,1,1.3,0.0,0.0,3
6,2,6,6.13,2,1.3,4.2,1.1,3
6,2,6,6.13,3,1.3,3.9,0.9,3
6,2,6,6.13,4,1.3,3.9,0.9,3
6,2,6,6.13,5,1.3,4.1,0.8,0
6,2,6,6.13,6,1.3,5.1,0.9,0
6,2,6,6.13,7,1.3,5.5,1.2,3
6,2,6,6.13,8,1.3,4.6,1.1,3
6,2,6,6.13,9,1.3,5.2,0.9,0
6,2,6,6.13,10,1.3,7.3,1.3,1
6,2,6,6.14,1,1.4,0.0,0.0,3
6,2,6,6.14,2,1.4,2.8,0.8,3
6,2,6,6.14,3,1.4,3.1,0.7,3
6,2,6,6.14,4,1.4,3.9,0.7,0
6,2,6,6.14,5,1.4,5.7,0.9,0
6,2,6,6.14,6,1.4,5.4,0.9,0
6,2,6,6.14,7,1.4,5.4,1.3,3
6,2,6,6.14,8,1.4,6.2,1.5,3
6,2,6,6.14,9,1.4,6.4,1.1,0
6,2,6,6.14,10,1.4,6.7,1.0,1
6,2,6,6.15,1,1.5,0.0,0.0,3
6,2,6,6.15,2,1.5,0.0,0.0,3
6,2,6,6.15,3,1.5,2.4,0.7,3
6,2,6,6.15,4,1.5,2.1,0.6,3
6,2,6,6.15,5,1.5,2.8,0.6,3
6,2,6,6.15,6,1.5,3.6,0.9,3
6,2,6,6.15,7,1.5,0.0,0.0,3
6,2,6,6.15,8,1.5,4.7,1.4,3
6,2,6,6.15,9,1.5,3.9,1.1,0
6,2,6,6.15,10,1.5,3.2,0.7,1
6,2,6,6.16,1,1.6,0.0,0.0,3
6,2,6,6.16,2,1.6,0.0,0.0,3
6,2,6,6.16,3,1.6,0.0,0.0,3
6,2,6,6.16,4,1.6,0.0,0.0,3
6,2,6,6.16,5,1.6,0.0,0.0,3
6,2,6,6.16,6,1.6,0.0,0.0,3
6,2,6,6.16,7,1.6,0.0,0.0,3
6,2,6,6.16,8,1.6,0.0,0.0,3
6,2,6,6.16,9,1.6,1.9,0.9,0
6,2,6,6.16,10,1.6,2.3,1.0,1
6,2,6,6.21,1,1.1,2.6,0.4,0
6,2,6,6.21,2,1.1,4.5,0.7,0
6,2,6,6.21,3,1.1,5.6,0.9,0
6,2,6,6.21,4,1.1,6.3,0.9,0
6,2,6,6.21,5,1.1,6.7,0.8,0
6,2,6,6.21,6,1.1,7.7,0.8,0
6,2,6,6.21,7,1.1,7.7,0.6,0
6,2,6,6.21,8,1.1,9.1,0.7,0
6,2,6,6.21,9,1.1,9.1,0.9,0
6,2,6,6.21,10,1.1,10.0,1.1,1
6,2,6,6.22,1,1.2,4.5,0.6,0
6,2,6,6.22,2,1.2,7.9,1.3,0
6,2,6,6.22,3,1.2,7.7,1.2,0
6,2,6,6.22,4,1.2,7.2,1.3,0
6,2,6,6.22,5,1.2,6.5,1.2,0
6,2,6,6.22,6,1.2,7.5,1.0,0
6,2,6,6.22,7,1.2,8.3,1.1,0
6,2,6,6.22,8,1.2,9.0,1.2,0
6,2,6,6.22,9,1.2,12.1,1.4,0
6,2,6,6.22,10,1.2,13.6,1.6,1
6,2,6,6.23,1,1.3,6.4,1.0,0
6,2,6,6.23,2,1.3,7.2,1.3,0
6,2,6,6.23,3,1.3,7.0,1.1,0
6,2,6,6.23,4,1.3,9.2,1.2,0
6,2,6,6.23,5,1.3,9.5,1.1,0
6,2,6,6.23,6,1.3,7.7,0.9,0
6,2,6,6.23,7,1.3,8.6,1.0,0
6,2,6,6.23,8,1.3,10.5,1.6,0
6,2,6,6.23,9,1.3,11.0,1.6,0
6,2,6,6.23,10,1.3,13.0,1.8,1
6,2,6,6.24,1,1.4,4.2,0.7,0
6,2,6,6.24,2,1.4,9.5,1.3,0
6,2,6,6.24,3,1.4,9.8,1.3,0
6,2,6,6.24,4,1.4,9.8,1.1,0
6,2,6,6.24,5,1.4,10.2,1.4,0
6,2,6,6.24,6,1.4,9.4,1.3,0
6,2,6,6.24,7,1.4,9.1,1.1,0
6,2,6,6.24,8,1.4,11.5,1.3,0
6,2,6,6.24,9,1.4,12.7,1.4,0
6,2,6,6.24,10,1.4,10.6,1.4,1
6,2,6,6.25,1,1.5,4.2,0.6,0
6,2,6,6.25,2,1.5,6.2,1.1,0
6,2,6,6.25,3,1.5,5.9,0.9,0
6,2,6,6.25,4,1.5,6.4,1.4,3
6,2,6,6.25,5,1.5,6.8,1.3,0
6,2,6,6.25,6,1.5,9.2,1.2,0
6,2,6,6.25,7,1.5,10.7,1.6,0
6,2,6,6.25,8,1.5,6.5,1.2,0
6,2,6,6.25,9,1.5,5.6,1.3,0
6,2,6,6.25,10,1.5,6.5,1.4,1
6,2,6,6.26,1,1.6,0.0,0.0,3
6,2,6,6.26,2,1.6,0.0,0.0,3
6,2,6,6.26,3,1.6,0.0,0.0,3
6,2,6,6.26,4,1.6,2.1,0.5,3
6,2,6,6.26,5,1.6,2.6,0.6,3
6,2,6,6.26,6,1.6,3.4,0.8,3
6,2,6,6.26,7,1.6,4.1,1.1,3
6,2,6,6.26,8,1.6,3.3,1.0,3
6,2,6,6.26,9,1.6,3.4,0.7,0
6,2,6,6.26,10,1.6,5.1,1.0,1
